,symbol,date,time,symbol_date,order,weekday,after_3_pm,high_current_or_close_check,nine_days_close_check,if_exceed_previous_high,moving_volume,previous_volume_max,volume_ratio,entry_price,previous_high,open_price,open_ratio,amount,if_larger_20m,close,close_ratio,next_1_day_close,next_1_day_close_ratio,next_2_days_close,next_2_days_close_ratio,next_1_week_close,next_1_week_close_ratio,same_day_high,same_day_high_ratio,if_current_to_open_too_high
597,XONE,2021/1/8,,XONE2021/01/08,0,5,0,None,1,0,389165,257453,1.511596291,13.66,14.69,12.125,12.65979381,5315993.9,0,13.02,-4.685212299,13.69,0.219619327,13.58,-0.585651537,15.26,11.71303075,14.58,6.734992679,0
598,HVT,2021/1/8,,HVT2021/01/08,1,5,0,None,1,1,213012,153061,1.391680441,32.72,31.57,30.14,8.560053086,6969752.64,0,30.82,-5.806845966,31.17,-4.737163814,31.86,-2.628361858,33.14,1.283618582,32.81,0.275061125,0
599,ACGL,2021/1/8,,ACGL2021/01/08,0,5,0,None,1,0,1642877,914771,1.795943466,36.08,37.16,36.38,-0.824628917,59275002.16,1,36.44,0.997782705,36.17,0.249445676,36.37,0.803769401,34.69,-3.852549889,36.51,1.191796009,0
600,ADT,2021/1/8,,ADT2021/01/08,0,5,0,None,1,0,4085735,2023682,2.018960983,9.2227,9.2299,8.49,8.630153121,37681508.18,1,8.83,-4.257972177,8.6,-6.751818882,8.95,-2.956834766,8.78,-4.800112765,9.39,1.814002407,0
601,VPG,2021/1/8,,VPG2021/01/08,0,5,0,None,1,0,109327,65557,1.667663255,34.255,34.855,34.02,0.690770135,3744996.385,0,34.31,0.160560502,35.7,4.218362283,36.7,7.13764414,34.14,-0.335717414,34.68,1.240694789,0
602,AKRO,2021/1/8,,AKRO2021/01/08,0,5,0,None,1,0,401321,163180,2.459376149,28.5,30.99,25.3,12.64822134,11437648.5,0,28.89,1.368421053,28.76,0.912280702,28.49,-0.035087719,29.24,2.596491228,30.5,7.01754386,0
603,XFOR,2021/1/8,,XFOR2021/01/08,,5,1,1,1,0,99999,60692,1.647647136,8.25,7.65,7.74,6.589147287,824991.75,0,,,7.72,-6.424242424,7.89,-4.363636364,8.5,3.03030303,,,0
604,ZGNX,2021/1/8,,ZGNX2021/01/08,,5,2,1,1,0,482400,355733,1.356073235,21.83,23.36,20.86,4.650047939,10530792,0,21.82,-0.04580852,21.07,-3.481447549,20.49,-6.138341732,18.64,-14.612918,,,0
605,NMCI,2021/1/11,,NMCI2021/01/11,0,1,0,None,1,0,247798,179505,1.380451798,4.66,4.49,4.58,1.746724891,1154738.68,0,4.78,2.575107296,4.9,5.150214592,4.86,4.291845494,,,4.87,4.506437768,0
606,ODP,2021/1/11,,ODP2021/01/11,0,1,0,None,1,0,311771,234988,1.326752855,42.345,40.06,41,3.280487805,13201943,0,44.14,4.238989255,45.9,8.395324123,45.07,6.435234384,,,44.62,5.372535128,0
607,FFG,2021/1/11,,FFG2021/01/11,0,1,0,None,1,0,64950,46045,1.41057661,55.86,54.85,56.005,-0.258905455,3628107,0,56.14,0.501253133,56.81,1.700680272,56.16,0.537056928,,,56.35,0.877192982,0
608,QADA,2021/1/11,,QADA2021/01/11,0,1,0,None,1,0,75002,35006,2.142546992,65.75,66.97,65.71,0.060873535,4931381.5,0,66,0.380228137,65.95,0.30418251,65.97,0.33460076,,,66.825,1.634980989,0
609,SXTC,2021/1/11,,SXTC2021/01/11,0,1,0,None,1,0,10246058,6475520,1.582275709,0.6304,0.5247,0.46,37.04347826,6459114.963,0,0.574,-8.946700508,0.58,-7.994923858,0.7,11.04060914,,,0.7299,15.78362944,1
610,WFH,2021/1/11,,WFH2021/01/11,0,1,0,None,1,0,222032,86314,2.572375281,68.47,69.49,68.06,0.602409639,15202531.04,0,68.23,-0.350518475,69.1,0.920110998,68.4,-0.102234555,,,68.65,0.262888856,0
611,FRGI,2021/1/11,,FRGI2021/01/11,0,1,0,None,1,0,73835,55059,1.341016001,13.1689,13.67,12.94,1.768933539,972325.7315,0,13.35,1.375209775,14.12,7.222319252,14.06,6.766700332,,,13.91,5.627653031,0
612,CATM,2021/1/11,,CATM2021/01/11,0,1,0,None,1,0,691375,489805,1.41153112,40.65,43.05,40.18,1.169736187,28104393.75,1,40.59,-0.147601476,40.77,0.295202952,40.83,0.442804428,,,41.3446,1.708733087,0
613,QTRX,2021/1/11,,QTRX2021/01/11,0,1,0,None,1,0,195116,102824,1.897572551,47.83,52.75,47.75,0.167539267,9332398.28,0,52.85,10.49550491,59.59,24.58707924,67.82,41.79385323,,,53.01,10.830023,0
614,PI,2021/1/11,,PI2021/01/11,0,1,0,None,1,0,241956,180517,1.340350216,56.78,46.55,47.22,20.24565862,13738261.68,0,54.7,-3.663261712,55.26,-2.676998943,54.35,-4.279675942,,,58.5,3.029235646,1
615,ILMN,2021/1/11,,ILMN2021/01/11,0,1,0,None,0,0,492273,334579,1.471320675,361.87,387.15,379.65,-4.683260898,178138830.5,1,372.48,2.931992152,361.28,-0.163041976,362,0.035924503,,,382.5,5.700942327,0
616,LOVE,2021/1/11,,LOVE2021/01/11,0,1,0,None,1,0,442124,335719,1.316946613,49.7901,49.54,47.49,4.843335439,22013398.17,1,47.14,-5.32254404,45.94,-7.732661714,46.64,-6.326759737,,,52,4.43843254,0
617,LJPC,2021/1/12,,LJPC2021/01/12,1,2,0,None,1,1,2084606,156083,13.35575303,5.68,5.17,5.9,-3.728813559,11840562.08,0,5.04,-11.26760563,5.41,-4.753521127,5.665,-0.264084507,5.4,-4.929577465,6.24,9.85915493,0
618,CEIX,2021/1/12,,CEIX2021/01/12,1,2,0,None,1,1,295094,184488,1.599529509,8.8828,8.2,8.43,5.371293001,2621260.983,0,9.12,2.670329175,8.73,-1.720178322,9.52,7.173413788,9.64,8.524339172,9.25,4.133831675,0
619,PRVB,2021/1/12,,PRVB2021/01/12,0,2,0,None,1,0,390103,211125,1.847734754,18.85,19.8655,17.94,5.072463768,7353441.55,0,19.45,3.183023873,16.655,-11.64456233,15.5,-17.77188329,14.99,-20.47745358,20.05,6.366047745,0
620,GM,2021/1/12,,GM2021/01/12,0,2,0,None,1,0,10894172,8341676,1.305993184,46.28,46.96,46.07,0.455828088,504182280.2,1,47.82,3.327571305,48.73,5.29386344,51.53,11.34399309,54.84,18.49611063,48.95,5.769230769,0
621,AMRX,2021/1/12,,AMRX2021/01/12,0,2,0,None,1,0,1046352,798570,1.310282129,5.2,5.51,4.95,5.050505051,5441030.4,0,4.86,-6.538461538,4.74,-8.846153846,4.85,-6.730769231,4.83,-7.115384615,5.33,2.5,0
622,AOSL,2021/1/12,,AOSL2021/01/12,0,2,0,None,1,0,217526,135906,1.600562153,28.7333,30.2,27.65,3.917902351,6250239.816,0,30.4,5.800586776,29.59,2.981557983,29.6,3.016360808,29.45,2.494318439,31.22,8.654418393,0
623,CTB,2021/1/12,,CTB2021/01/12,0,2,0,None,1,0,433470,279637,1.550116759,42.08,42.35,40.75,3.263803681,18240417.6,0,42.29,0.49904943,41.57,-1.211977186,41.59,-1.164448669,39.26,-6.701520913,42.4099,0.78398289,0
624,SIG,2021/1/12,,SIG2021/01/12,0,2,0,None,1,0,853408,651376,1.310161873,39.745,40.05,40.68,-2.298426745,33918700.96,1,42.78,7.636180652,39.01,-1.849289219,41.39,4.138885394,37.09,-6.680085545,42.91,7.96326582,0
625,KAR,2021/1/12,,KAR2021/01/12,0,2,0,None,1,0,1228474,849223,1.446585879,20.35,20.82,19.9,2.261306533,24999445.9,1,20.75,1.965601966,19.22,-5.552825553,19.06,-6.339066339,18.09,-11.10565111,20.8478,2.446191646,0
626,MCFT,2021/1/12,,MCFT2021/01/12,1,2,0,None,1,1,151509,104775,1.446041518,28.25,28,26.53,6.483226536,4280129.25,0,27.82,-1.522123894,27.71,-1.911504425,27.32,-3.292035398,27.89,-1.274336283,29.29,3.681415929,0
627,RMBS,2021/1/12,,RMBS2021/01/12,0,2,0,None,1,0,935071,334524,2.795228444,19.725,19.65,19.5,1.153846154,18444275.48,0,20.17,2.256020279,19.89,0.836501901,20.25,2.661596958,21.11,7.021546261,20.33,3.067173638,0
628,TYME,2021/1/12,,TYME2021/01/12,0,2,0,None,1,0,1204243,640997,1.87870302,2.3601,1.85,1.82,29.67582418,2842133.904,0,2.15,-8.902165162,2.04,-13.56298462,2.16,-8.478454303,2.09,-11.44443032,2.5,5.927714927,1
629,STAA,2021/1/12,,STAA2021/01/12,0,2,0,None,1,0,427196,308325,1.385537988,86.7868,85.955,83.39,4.073390095,37074973.81,1,89.42,3.03410196,88.45,1.916420469,90.99,4.843132827,89.48,3.103236898,89.96,3.656316398,0
630,GES,2021/1/12,,GES2021/01/12,0,2,0,None,1,0,1199078,913021,1.313308237,24.83,23.955,23.92,3.804347826,29773106.74,1,25.4,2.295610149,24.81,-0.080547725,25.36,2.1345147,24.11,-2.899718083,25.52,2.778896496,0
631,GRUB,2021/1/12,,GRUB2021/01/12,0,2,0,None,1,0,2375636,1527974,1.554762057,82.7,86.4599,81.57,1.385313228,196465097.2,1,83.02,0.38694075,79.31,-4.099153567,75.11,-9.177750907,71.15,-13.96614268,83.71,1.221281741,0
632,DNOW,2021/1/12,,DNOW2021/01/12,0,2,0,None,1,0,1181248,704752,1.676118691,9.05,8.62,8.45,7.100591716,10690294.4,0,9.17,1.325966851,8.85,-2.209944751,9.23,1.988950276,9.01,-0.44198895,9.48,4.751381215,0
633,NCNA,2021/1/12,,NCNA2021/01/12,0,2,0,None,1,0,296041,97204,3.045563969,5.335,5.7799,4.56,16.99561404,1579378.735,0,5.34,0.093720712,6.4,19.96251172,6.5,21.83692596,7,31.20899719,5.79,8.528584817,1
634,ACRX,2021/1/12,,ACRX2021/01/12,0,2,0,None,1,0,2812703,592392,4.748043525,1.84,1.96,1.35,36.2962963,5175373.52,0,2.18,18.47826087,1.99,8.152173913,1.86,1.086956522,2.35,27.7173913,2.21,20.10869565,1
635,NEWR,2021/1/12,,NEWR2021/01/12,0,2,0,None,1,0,766074,588013,1.302818135,76.5,77.54,74,3.378378378,58604661,1,76.83,0.431372549,76.5,0,76.81,0.405228758,76.77,0.352941176,77.74,1.620915033,0
636,IEMG,2021/1/12,,IEMG2021/01/12,0,2,0,None,1,0,25575581,11891142,2.150809485,65.18,65.56,65,0.276923077,1667016370,1,65.27,0.138079165,65.4,0.337526849,66.01,1.273396747,66.07,1.365449524,65.39,0.322184719,0
637,AXTA,2021/1/12,,AXTA2021/01/12,0,2,0,None,1,0,2246764,1708991,1.31467281,31.358,30.33,30.215,3.782889293,70454025.51,1,31,-1.141654442,30.34,-3.246380509,30.03,-4.234963965,28.87,-7.934179476,31.48,0.389055424,0
638,FC,2021/1/12,,FC2021/01/12,0,2,0,None,1,0,86918,60533,1.435877951,24.67,26.28,24.025,2.684703434,2144267.06,0,24.67,0,24.72,0.202675314,24.61,-0.243210377,24.41,-1.053911634,25.39,2.918524524,0
639,TRHC,2021/1/12,,TRHC2021/01/12,0,2,0,None,1,0,338161,205232,1.647701138,47.93,48.48,44.57,7.538703164,16208056.73,0,48.5,1.1892343,54.33,13.35280618,55.45,15.68954726,51.67,7.803046109,48.68,1.564781974,0
640,GTES,2021/1/12,,GTES2021/01/12,,2,1,1,1,0,233192,143841,1.621178941,13.86,13.99,13.25,4.603773585,3232041.12,0,,,13.84,-0.144300144,14.21,2.525252525,14.65,5.6998557,,,0
641,ALNY,2021/1/12,,ALNY2021/01/12,,2,1,1,1,0,296669,193860,1.530326008,164.69,158,156.33,5.347661997,48858417.61,1,,,170.93,3.78893679,165.07,0.230736535,168.41,2.25878924,,,0
642,ACLS,2021/1/13,09:41:35,ACLS2021/01/13,0,3,0,None,1,0,282940,193464,1.462494314,37.1,34,33.83,9.665976944,10497074,0,37.18,0.215633423,37.18,0.215633423,34.92,-5.876010782,38.78,4.528301887,37.64,1.455525606,0
643,GLNG,2021/1/13,09:42:15,GLNG2021/01/13,0,3,0,None,1,0,1660579,1097629,1.512878213,13.705,12.29,15.1,-9.238410596,22758235.2,1,12.64,-7.770886538,12.69,-7.406056184,12.05,-12.07588471,11.94,-12.87851149,15.1246,10.35826341,0
644,RMTI,2021/1/13,09:42:57,RMTI2021/01/13,0,3,0,None,1,0,645979,486223,1.328565288,1.245,1.3,1.19,4.621848739,804243.855,0,1.25,0.401606426,1.22,-2.008032129,1.2,-3.614457831,1.28,2.81124498,1.3,4.417670683,0
645,LAUR,2021/1/13,09:51:57,LAUR2021/01/13,0,3,0,None,0,0,2034061,1142591,1.780217943,14.305,15.45,14.19,0.81042988,29097242.61,1,14.215,-0.629150647,14.26,-0.314575323,14.21,-0.66410346,14.91,4.229290458,14.6504,2.41454037,0
646,NCNA,2021/1/13,10:02:32,NCNA2021/01/13,0,3,0,None,1,0,902952,654295,1.380038056,6.582,5.79,6.22,5.819935691,5943230.064,0,6.4,-2.765116986,6.5,-1.245821939,7,6.350653297,6.51,-1.093892434,7.83,18.96080219,0
647,LPG,2021/1/13,10:03:54,LPG2021/01/13,0,3,0,None,1,0,339886,250888,1.354731992,13.98,14.9,14.6,-4.246575342,4751606.28,0,13.72,-1.859799714,13.83,-1.072961373,13.58,-2.861230329,13.29,-4.935622318,14.6,4.43490701,0
648,GME,2021/1/13,10:13:19,GME2021/01/13,0,3,0,None,1,0,11618536,5873942,1.977979354,27.095,23.5,20.42,32.68854065,314804232.9,1,31.4,15.88854032,39.91,47.29654918,35.5,31.02048348,39.12,44.38088208,38.65,42.64624469,1
649,FARM,2021/1/13,10:19:55,FARM2021/01/13,0,3,0,None,1,0,137107,101983,1.344410343,5.9703,6.61,5.53,7.962025316,818569.9221,0,5.6,-6.20236839,5.61,-6.034872619,5.65,-5.364889537,5.76,-3.522436058,6.14,2.842403229,0
650,SJM,2021/1/13,11:28:55,SJM2021/01/13,0,3,0,None,0,0,543088,413622,1.313005594,111.335,120.18,111.5,-0.147982063,60464702.48,1,111.55,0.193110882,112.55,1.091301028,114.09,2.474513855,114.23,2.600260475,112.82,1.333812368,0
651,ICLK,2021/1/13,11:43:19,ICLK2021/01/13,0,3,0,None,1,0,550893,401580,1.371813835,9.9517,9.5,9.35,6.435294118,5482321.868,0,10.7,7.519318307,11.98,20.38144237,11.79,18.47222083,13.37,34.34890521,10.75,8.021745028,0
652,ORI,2021/1/13,12:19:37,ORI2021/01/13,0,3,0,None,0,0,5067230,1070006,4.735702417,18.69,19.97,18.73,-0.213561132,94706528.7,1,18.6,-0.481540931,18.74,0.267522739,18.86,0.909577314,19.22,2.835741038,18.925,1.257356875,0
653,RRC,2021/1/13,12:43:31,RRC2021/01/13,0,3,0,None,1,0,3389098,2453986,1.381058409,9.1645,9.49,9.14,0.268052516,31059388.62,1,9.27,1.151181188,9.96,8.68023351,10.2,11.29903432,8.85,-3.431720225,9.48,3.442631895,0
654,ADM,2021/1/13,12:48:48,ADM2021/01/13,0,3,0,None,1,0,1301636,997291,1.30517171,51.7033,53.57,51.225,0.933723768,67298876.6,1,51.77,0.129005305,52.87,2.25652908,52.2,0.96067369,53.5,3.47501997,52.33,1.212108318,0
655,ALG,2021/1/13,13:53:39,ALG2021/01/13,0,3,0,None,1,0,90192,54938,1.641705195,148.07,154.63,147.9,0.114942529,13354729.44,0,148.32,0.168839063,152.07,2.701425002,151.5,2.316471939,152.94,3.28898494,149.55,0.999527251,0
656,CFX,2021/1/13,14:18:13,CFX2021/01/13,0,3,0,None,1,0,1119224,825164,1.356365522,40.19,44.06,40.17,0.049788399,44981612.56,1,39.43,-1.891017666,39.75,-1.094799701,38.73,-3.632744464,40.11,-0.199054491,40.46,0.671808908,0
657,EGLE,2021/1/13,14:30:44,EGLE2021/01/13,0,3,0,None,1,0,56900,38666,1.471577096,23.49,24.3641,23.545,-0.233595243,1336581,0,23.08,-1.745423585,24.05,2.383993189,22.77,-3.0651341,22.53,-4.086845466,23.59,0.425713069,0
658,ROLL,2021/1/13,14:51:23,ROLL2021/01/13,0,3,0,None,1,0,112416,73745,1.524388094,183,189.64,183.58,-0.315938555,20572128,1,182.54,-0.25136612,187.76,2.601092896,185.98,1.628415301,185.43,1.327868852,186.33,1.819672131,0
659,PZN,2021/1/13,14:54:09,PZN2021/01/13,0,3,0,None,1,0,109682,75850,1.446038233,8.21,8.33,8.16,0.612745098,900489.22,0,8.43,2.679658952,8.67,5.602923264,8.44,2.801461632,8.53,3.897685749,8.9,8.404384896,0
660,PZN,2021/1/13,15:07:08,PZN2021/01/13,,3,1,1,1,0,168782,75850,2.225207647,8.21,8.33,8.16,0.612745098,1385700.22,0,,,8.67,5.602923264,8.44,2.801461632,8.53,3.897685749,,,0
661,ICLK,2021/1/13,15:58:16,ICLK2021/01/13,,3,1,1,1,0,569664,401580,1.418556701,10.67,9.5,9.35,14.11764706,6078314.88,0,,,11.98,12.27741331,11.79,10.49671978,13.37,25.30459231,,,0
662,HYG,2021/1/13,16:03:09,HYG2021/01/13,,3,1,1,0,0,13763466,7486823,1.838358674,87.27,87.64,86.97,0.344946533,1201137678,1,,,87.25,-0.022917383,87.11,-0.183339063,87.52,0.286467285,,,0
663,AON,2021/1/13,16:03:21,AON2021/01/13,,3,1,1,0,0,1579848,945975,1.670073733,206.9,214.6,202.19,2.329492062,326870551.2,1,,,206.62,-0.135331078,207.93,0.497825036,211.94,2.435959401,,,0
664,TITN,2021/1/14,16:27:23,TITN2021/01/14,,4,1,1,0,0,548500,209911,2.613012181,24.0576,22.9,22.09,8.907197827,13195593.6,0,,,22.28,-7.388933227,,,22.41,-6.848563448,,,0
665,AT,2021/1/15,09:33:01,AT2021/01/15,0,5,0,None,1,0,1541119,723224,2.130901353,2.96,2.29,2.96,0,4561712.24,0,2.92,-1.351351351,,,2.96,0,3.01,1.689189189,3,1.351351351,0
666,VBIV,2021/1/15,09:39:55,VBIV2021/01/15,0,5,0,None,1,0,2963816,2163354,1.370009716,3.67,3.7,3.39,8.259587021,10877204.72,0,3.225,-12.1253406,,,3.3,-10.08174387,3.08,-16.07629428,3.88,5.722070845,0
667,APHA,2021/1/15,09:46:01,APHA2021/01/15,0,5,0,None,1,0,9615979,6685520,1.438329255,13.82,13.01,13.75,0.509090909,132892829.8,1,12.42,-10.13024602,,,13.61,-1.519536903,12.92,-6.512301013,14.01,1.374819103,0
668,PEGA,2021/1/15,10:21:58,PEGA2021/01/15,0,5,0,None,1,0,191591,144236,1.328316093,133.02,140.89,135.04,-1.495853081,25485434.82,1,134.17,0.864531649,,,137.96,3.713727259,143.34,7.758231845,136.39,2.533453616,0
669,TELL,2021/1/15,11:35:23,TELL2021/01/15,0,5,0,None,1,0,5244427,2820386,1.859471363,1.981,1.9,1.71,15.84795322,10389209.89,0,2.13,7.521453811,,,2.59,30.74204947,3.3,66.58253407,2.37,19.6365472,1
670,VHC,2021/1/15,13:40:10,VHC2021/01/15,0,5,0,None,1,0,3295508,1263700,2.607824642,6.4148,7.1,5.05,27.02574257,21140024.72,1,5.69,-11.29887136,,,5.27,-17.84623059,5.62,-12.3900979,6.5,1.328178587,1
671,SEAC,2021/1/15,15:32:19,SEAC2021/01/15,,5,1,1,1,0,3112294,861476,3.612746031,1.7199,1.58,1.22,40.97540984,5352834.451,0,,,,,1.52,-11.62276877,1.29,-24.99563928,,,1
672,COHR,2021/1/19,09:34:39,COHR2021/01/19,0,2,0,None,1,0,134429,81387,1.651725706,196.51,179.05,198.74,-1.122069035,26416642.79,1,197.01,0.254439978,199.48,1.511373467,203.35,3.480738894,203.96,3.791155666,213.05,8.416874459,0
673,REVG,2021/1/19,09:39:08,REVG2021/01/19,0,2,0,None,1,0,349208,222616,1.568656341,9.67,10.69,9.51,1.682439537,3376841.36,0,10.75,11.16856256,11.24,16.23578077,11.64,20.37228542,11.19,15.71871768,10.775,11.42709411,0
674,CLXT,2021/1/19,09:41:34,CLXT2021/01/19,0,2,0,None,1,0,292497,210638,1.388624085,8.1,6.46,7.41,9.311740891,2369225.7,0,8.11,0.12345679,7.54,-6.913580247,7.72,-4.691358025,10.88,34.32098765,8.6613,6.92962963,0
675,LIVX,2021/1/19,09:56:48,LIVX2021/01/19,0,2,0,None,1,0,583576,358768,1.626611069,3.93,4,3.77,4.24403183,2293453.68,0,4.07,3.562340967,3.92,-0.254452926,4.2,6.870229008,4.32,9.923664122,4.11,4.580152672,0
676,CEVA,2021/1/19,10:07:29,CEVA2021/01/19,0,2,0,None,1,0,90503,66760,1.355647094,61.96,59.3988,56.62,9.431296362,5607565.88,0,63.26,2.098127824,65.91,6.375080697,64.41,3.954163977,64.5,4.09941898,65.6753,5.996287928,0
677,ADMA,2021/1/19,10:22:52,ADMA2021/01/19,0,2,0,None,1,0,3846986,2406739,1.598422596,2.25,2.45,2.15,4.651162791,8655718.5,0,2.24,-0.444444444,2.38,5.777777778,2.42,7.555555556,2.46,9.333333333,2.38,5.777777778,0
678,GRTS,2021/1/19,10:40:47,GRTS2021/01/19,0,2,0,None,1,0,754151,578542,1.303537168,9.43,6.5794,8.62,9.39675174,7111643.93,0,22.27,136.1611877,25.49,170.3075292,25.55,170.9437964,20.56,118.0275716,22.47,138.2820785,0
679,HFWA,2021/1/19,13:40:31,HFWA2021/01/19,0,2,0,None,1,0,113934,87174,1.306972262,26.2,26.08,26.05,0.575815739,2985070.8,0,26.07,-0.496183206,25.67,-2.022900763,25.15,-4.007633588,24.93,-4.847328244,26.49,1.106870229,0
680,CTSO,2021/1/19,14:23:12,CTSO2021/01/19,0,2,0,None,1,0,173919,120587,1.442269896,8.88,9.63,8.63,2.896871379,1544400.72,0,8.75,-1.463963964,9.21,3.716216216,9.34,5.18018018,9.3,4.72972973,8.9978,1.326576577,0
681,ACMR,2021/1/19,16:02:55,ACMR2021/01/19,,2,1,1,1,0,151703,109237,1.388751064,104.72,105.87,97.24,7.692307692,15886338.16,0,,,104.51,-0.200534759,99.26,-5.213903743,94.05,-10.18907563,,,0
682,NFLX,2021/1/20,09:37:18,NFLX2021/01/20,0,3,0,None,1,0,4795258,3596227,1.333413603,573.45,568.75,564.73,1.544100721,2749840700,1,586.34,2.247798413,579.84,1.114308135,565.17,-1.443892231,523.28,-8.748801116,593.2877,3.459360014,0
683,CLCT,2021/1/20,09:40:30,CLCT2021/01/20,1,3,0,None,1,1,162619,123940,1.312078425,91.585,81,91.58,0.005459707,14893461.11,0,91.66,0.081891139,91.65,0.070972321,91.65,0.070972321,91.51,-0.081891139,91.75,0.180160507,0
684,ONEM,2021/1/20,09:41:21,ONEM2021/01/20,0,3,0,None,1,0,795967,609840,1.305206284,52.99,51.2,50.39,5.159753919,42178291.33,1,50.58,-4.54802793,49.48,-6.6238913,50.31,-5.05755803,47.71,-9.964144178,55.12,4.019626345,0
685,NTN,2021/1/20,12:29:50,NTN2021/01/20,0,3,0,None,1,1,1023972,641389,1.596491365,3.49,3.17,2.53,37.94466403,3573662.28,0,2.83,-18.91117479,2.69,-22.9226361,3.1,-11.1747851,5.2,48.99713467,4.4,26.07449857,1
686,PRLB,2021/1/20,13:04:48,PRLB2021/01/20,0,3,0,None,1,0,200296,151562,1.321544978,187.055,203.88,182.71,2.378085491,37466368.28,1,191.46,2.354922349,190.11,1.633209484,192.95,3.151479511,251.49,34.44708775,199,6.385822352,0
687,PPBI,2021/1/20,15:53:25,PPBI2021/01/20,,3,1,1,1,0,305242,224507,1.359610168,37.36,35.49,35.32,5.775764439,11403841.12,0,,,35.21,-5.754817987,36.19,-3.131691649,34.59,-7.414346895,,,0
688,TRMB,2021/1/20,15:56:59,TRMB2021/01/20,,3,1,1,0,0,1072211,514848,2.082577771,71.47,74,70.1,1.954350927,76630920.17,1,,,70.31,-1.623058626,70.76,-0.993423814,66.65,-6.744088429,,,0
689,CLSN,2021/1/21,09:33:38,CLSN2021/01/21,0,4,0,None,1,0,13753188,5713488,2.407143937,2.36,1.9199,2.425,-2.680412371,32457523.68,1,1.74,-26.27118644,1.37,-41.94915254,1.4,-40.6779661,1.43,-39.40677966,2.8,18.6440678,0
690,CYRX,2021/1/21,09:41:48,CYRX2021/01/21,0,4,0,None,1,0,394952,295848,1.334982829,67.45,73.4,68.67,-1.776612786,26639512.4,1,73.75,9.340252039,82.11,21.73461824,72.3,7.19051149,65.77,-2.490733877,73.9,9.562638992,0
691,CRTD,2021/1/21,09:42:06,CRTD2021/01/21,0,4,0,None,1,0,407150,256394,1.587985678,5.16,5.276,4.86,6.172839506,2100894,0,5.08,-1.550387597,4.77,-7.558139535,4.43,-14.14728682,3.84,-25.58139535,5.93,14.92248062,0
692,NGL,2021/1/21,10:09:08,NGL2021/01/21,0,4,0,None,1,0,3783992,977812,3.869856373,3.8606,4.02,2.749,40.43652237,14608479.52,0,3.14,-18.66549241,2.98,-22.80992592,2.81,-27.21338652,2.73,-29.28560327,4.09,5.942081542,1
693,LNDC,2021/1/21,10:17:45,LNDC2021/01/21,0,4,0,None,1,0,174580,122559,1.424456792,11.675,12.5,11.83,-1.310228233,2038221.5,0,11.69,0.128479657,11.315,-3.083511777,11.35,-2.78372591,10.68,-8.52248394,11.915,2.055674518,0
694,TAL,2021/1/21,10:22:08,TAL2021/01/21,0,4,0,None,1,1,1937999,1396456,1.387798112,81.125,76.325,68.05,19.21381337,157220168.9,1,78.04,-3.802773498,76,-6.317411402,78.65,-3.050847458,75.14,-7.377503852,84.43,4.073959938,1
695,PCAR,2021/1/21,10:33:09,PCAR2021/01/21,0,4,0,None,1,0,660656,414870,1.592441006,96.8,98.03,93,4.086021505,63951500.8,1,98.74,2.004132231,98.85,2.117768595,97.935,1.172520661,93.55,-3.357438017,103.19,6.601239669,0
696,USX,2021/1/21,15:53:13,USX2021/01/21,,4,1,1,1,1,797780,437816,1.822181008,9.4199,8.35,7.99,17.89612015,7515007.822,0,,,8.09,-14.11798427,7.83,-16.87809849,6.93,-26.43234005,,,1
697,GLPI,2021/1/22,11:30:24,GLPI2021/01/22,0,5,0,None,0,0,1168438,410472,2.846571752,40.57,44.405,40.74,-0.417280314,47403529.66,1,41.3,1.799359132,41.18,1.50357407,41.01,1.08454523,41.13,1.380330293,41.38,1.996549174,0
698,TTEC,2021/1/22,12:33:09,TTEC2021/01/22,1,5,0,None,1,1,190428,77623,2.453241951,83.03,80,75.95,9.321922317,15811236.84,0,82.89,-0.168613754,79.81,-3.878116343,79.69,-4.022642418,75.58,-8.972660484,84.7,2.011321209,0
699,KIN,2021/1/22,12:45:31,KIN2021/01/22,0,5,0,None,0,0,1001929,131381,7.626133155,4.6901,5.2099,4.37,7.324942792,4699147.203,0,4.93,5.11502953,4.86,3.62252404,4.79,2.13001855,5,6.607535021,4.97,5.96788981,0
700,PDCO,2021/1/22,15:09:09,PDCO2021/01/22,,5,1,1,1,0,760839,451224,1.686166959,32.19,34.26,31.005,3.821964199,24491407.41,1,,,32.76,1.770736253,33.2,3.137620379,31.68,-1.584342964,,,0
701,EXPR,2021/1/22,15:58:27,EXPR2021/01/22,,5,1,1,1,0,12637260,9545944,1.323835547,1.8875,1.98,1.2,57.29166667,23852828.25,1,,,4.15,119.8675497,3.04,61.05960265,6,217.8807947,,,1
702,SPFI,2021/1/22,16:01:24,SPFI2021/01/22,,5,1,1,1,0,76911,32967,2.332969333,20.09,19.94,19.68,2.083333333,1545141.99,0,,,19.77,-1.592832255,19.56,-2.638128422,18.84,-6.222000996,,,0
703,SHSP,2021/1/25,09:33:24,SHSP2021/01/25,0,1,0,None,1,0,268064,101349,2.644959496,24.0449,20.17,24.025,0.082830385,6445572.074,0,21.95,-8.712450457,21.68,-9.8353497,20.79,-13.53675831,20.74,-13.74470262,25,3.972152099,0
